"Strains","gene","aa_percent","id_ori","serotype","source","fasta_name","gene_class","species"
"Streptococcus_pneumoniae_12718615","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_12718615","19F","IPD","Streptococcus_pneumoniae_12718615.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12718615","cbpG",0,"Streptococcus pneumoniae_IDN_12718615","19F","IPD","Streptococcus_pneumoniae_12718615.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12718615","pspA",0,"Streptococcus pneumoniae_IDN_12718615","19F","IPD","Streptococcus_pneumoniae_12718615.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12718615","zmpC",0,"Streptococcus pneumoniae_IDN_12718615","19F","IPD","Streptococcus_pneumoniae_12718615.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_12718615","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_12718615","19F","IPD","Streptococcus_pneumoniae_12718615.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_RID124","pfbA",99.9,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RID124","nanB",99,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","psaA",99.7,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","iga",85.5,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","pavB/pfbB",0,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RID124","cbpD",98,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","hasC",85.2,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_RID124","srtC-3/srtD",91.5,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","srtC-2/srtC",94.9,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","srtC-1/srtB",99.7,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","rrgC",97.2,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","rrgB",0,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","rrgA",83.1,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","gndA (non-streptococcal)",70.3,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_RID124","cpsI (non-streptococcal)",0,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_RID124","cps4D",79.6,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","cpsC",70,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","cps4B",94.2,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","cps4A",85.7,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","hysA",98.9,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","lytA",86.2,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","ply",99.8,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","srtG1",0,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RID124","pitB",0,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RID124","sipA",0,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RID124","pavA",98.9,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RID124","pce/cbpE",95.7,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","cbpG",98.4,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","pspA",0,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","zmpC",0,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RID124","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_RID124","06B","Carriage","Streptococcus_pneumoniae_RID124.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_278","pfbA",99.9,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_278","nanB",99.1,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","psaA",99.7,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","iga",81.7,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","pavB/pfbB",99.2,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_278","cbpD",98,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","hasC",85.5,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_278","srtC-3/srtD",99.3,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","srtC-2/srtC",96.6,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","srtC-1/srtB",99,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","rrgC",97.2,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","rrgB",0,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","rrgA",99.5,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","gndA (non-streptococcal)",70.3,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_278","cpsI (non-streptococcal)",0,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_278","cps4D",79.2,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","cpsC",70,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","cps4B",94.2,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","cps4A",85.7,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","hysA",99.7,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","lytA",85.5,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","ply",100,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","srtG1",0,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_278","pitB",0,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_278","sipA",0,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_278","pavA",99.3,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_278","pce/cbpE",99.8,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","cbpG",98.9,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","pspA",0,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","zmpC",0,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_278","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_278","06B","IPD","Streptococcus_pneumoniae_278.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_RMD222","pfbA",87.6,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RMD222","nanB",99.3,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","psaA",99.7,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","iga",92.2,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","pavB/pfbB",86.3,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RMD222","cbpD",98.7,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","hasC",84.8,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_RMD222","srtC-3/srtD",99.6,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","srtC-2/srtC",95.6,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","srtC-1/srtB",93.6,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","rrgC",97.2,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","rrgB",99.8,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","rrgA",98.5,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","gndA (non-streptococcal)",70.6,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_RMD222","cpsI (non-streptococcal)",72.6,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_RMD222","cps4D",93.8,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","cpsC",85.7,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","cps4B",86.8,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","cps4A",94.6,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","hysA",98.5,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","lytA",99.7,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","ply",100,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","srtG1",100,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RMD222","pitB",100,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RMD222","sipA",100,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_RMD222","pavA",99.3,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_RMD222","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","cbpG",0,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","pspA",0,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","zmpC",0,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_RMD222","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_RMD222","19F","Carriage","Streptococcus_pneumoniae_RMD222.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_KBR0062","pfbA",87.4,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_KBR0062","nanB",98.9,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","psaA",99.7,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Nutritional/Metabolic factor","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","iga",92.2,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","pavB/pfbB",98.9,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_KBR0062","cbpD",98.7,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","hasC",84.8,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Immune modulation","Streptococcus pyogenes M1 GAS"
"Streptococcus_pneumoniae_KBR0062","srtC-3/srtD",100,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","srtC-2/srtC",95.6,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","srtC-1/srtB",93.6,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","rrgC",97.2,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","rrgB",99.8,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","rrgA",98.5,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","gndA (non-streptococcal)",70.6,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Nutritional/Metabolic factor","Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044"
"Streptococcus_pneumoniae_KBR0062","cpsI (non-streptococcal)",72.6,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Immune modulation","Enterococcus faecalis V583"
"Streptococcus_pneumoniae_KBR0062","cps4D",93.8,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","cpsC",86.5,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","cps4B",86.8,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","cps4A",94.4,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","hysA",98.5,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","lytA",99.7,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","ply",100,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Exotoxin","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","srtG1",100,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_KBR0062","pitB",100,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_KBR0062","sipA",100,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae Taiwan19F-14"
"Streptococcus_pneumoniae_KBR0062","pavA",99.3,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_KBR0062","pce/cbpE",93.5,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","cbpG",0,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","pspA",0,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","zmpC",0,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Immune modulation","Streptococcus pneumoniae TIGR4"
"Streptococcus_pneumoniae_KBR0062","msrA/B.pilB",0,"Streptococcus pneumoniae_IDN_KBR0062","19F","Carriage","Streptococcus_pneumoniae_KBR0062.fasta","Adherence","Streptococcus agalactiae NEM316"
"Streptococcus_pneumoniae_12748145","pfbA",99.9,"Streptococcus pneumoniae_IDN_12748145","06B","IPD","Streptococcus_pneumoniae_12748145.fasta","Adherence","Streptococcus pneumoniae R6"
"Streptococcus_pneumoniae_12748145","nanB",99.6,"Streptococcus pneumoniae_IDN_12748145","06B","IPD","Streptococcus_pneumoniae_12748145.fasta","Exoenzyme","Streptococcus pneumoniae TIGR4"
